"gid","sid","dg","order","self_x","self_y","other_x","other_y","choice_x","q","v","s_y","s_x","r_y","r_x","self_z","other_z","pos_reciproc","drop","bf_consciousness","bf_openness","bf_extraversion","bf_agreeableness","bf_neuroticism","pe_D1_stud_natsci","pe_D1_stud_law","pe_D1_stud_socsci","pe_D1_stud_med","cogabil","pe_age","pe_female","pe_monthinc"
11,32010050704,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,27,1,9,-4,0,0,1,0,10,20,1,450
11,32010050705,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,25,12,7,13,0,0,0,0,4,24,0,2300
11,32010050706,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,12,19,7,8,10,0,0,0,1,7,21,1,750
11,32010051907,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,20,6,7,4,0,1,0,0,8,22,0,300
11,42010050501,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,26,6,11,8,0,0,1,0,9,19,1,500
11,42010050502,1,9,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,25,8,12,1,1,0,0,0,8,21,1,300
11,42010050603,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,1,13,10,10,-4,1,0,0,0,9,18,0,700
11,42010050704,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,23,13,7,2,1,0,0,0,10,19,0,450
11,42010050705,1,4,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,24,9,11,1,0,1,0,0,7,20,0,800
11,42010050706,1,19,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,23,2,8,11,1,0,0,0,6,20,1,400
11,42010051907,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,26,13,8,0,1,0,0,0,11,20,1,600
11,52010050501,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,13,3,11,2,1,0,0,0,5,21,0,400
11,52010050502,1,2,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,23,2,8,9,0,0,0,1,9,22,1,300
11,52010050704,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,23,12,11,4,1,0,0,0,10,21,1,1200
11,52010050705,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,25,11,8,5,1,0,0,0,7,31,1,1000
11,52010050706,1,8,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,26,4,10,6,1,0,0,0,5,20,1,120
11,52010051907,1,13,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,22,3,7,8,1,0,0,0,5,21,1,400
11,62010050501,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,22,5,10,0,1,0,0,0,10,21,0,600
11,62010050502,1,3,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,19,7,5,0,1,0,0,0,8,20,0,100
11,62010050704,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,14,6,5,7,1,0,0,0,11,21,0,250
11,62010050706,1,7,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,6,19,8,7,11,0,1,0,0,7,21,1,700
11,62010051907,1,18,450,210,1020,720,0,0,0,1,1,0,0,NA,NA,NA,0,12,26,6,12,4,1,0,0,0,6,19,1,200
11,72010050502,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,23,7,10,1,1,0,0,0,12,21,1,300
11,72010050603,1,7,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,23,8,5,3,0,0,1,0,4,24,0,800
11,72010050704,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,21,3,8,2,1,0,0,0,5,22,0,900
11,72010050705,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,20,4,10,5,1,0,0,0,6,20,0,250
11,72010050706,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,24,3,9,4,1,0,0,0,5,21,1,500
11,72010051907,1,19,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,22,2,10,-3,0,0,0,0,4,22,0,520
11,82010050501,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,20,11,5,6,1,0,0,0,6,25,1,1300
11,82010050502,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,17,2,9,1,0,0,1,0,9,21,0,1400
11,82010050603,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,17,10,12,-2,1,0,0,0,7,22,0,500
11,82010050704,1,3,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,21,9,9,0,1,0,0,0,8,22,0,900
11,82010050705,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,9,25,5,4,12,1,0,0,0,7,23,1,900
11,82010050706,1,2,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,20,5,12,3,1,0,0,0,3,22,0,300
11,82010051907,1,2,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,20,13,6,7,1,0,0,0,4,21,1,800
11,92010050501,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,25,3,11,9,1,0,0,0,11,20,1,200
11,92010050502,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,12,3,3,6,0,0,0,1,8,20,1,160
11,92010050603,1,14,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,22,13,6,10,0,1,0,0,3,22,1,500
11,92010050704,1,14,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,24,5,1,-2,0,0,1,0,6,26,0,500
11,92010050705,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,23,-1,6,7,0,0,0,1,10,38,0,1500
11,92010050706,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,20,2,12,-2,1,0,0,0,4,20,1,600
11,92010051907,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,0,21,13,12,12,1,0,0,0,6,22,1,600
11,102010050501,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,24,8,0,1,1,0,0,0,5,21,1,250
11,102010050502,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,2,27,8,7,2,1,0,0,0,7,19,0,1200
11,102010050603,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,25,-1,11,4,1,0,0,0,8,19,1,150
11,102010050704,1,16,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,25,6,8,2,1,0,0,0,11,22,0,700
11,102010050705,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,19,6,10,-1,1,0,0,0,8,21,0,250
11,102010050706,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,10,22,7,9,4,1,0,0,0,6,23,1,1200
11,102010051907,1,14,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,24,9,8,-3,1,0,0,0,4,19,0,680
11,112010050501,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,11,3,8,8,1,0,0,0,6,23,1,500
11,112010050502,1,24,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,24,10,10,-2,0,0,0,1,7,21,1,400
11,112010050603,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,22,9,4,1,0,0,1,0,3,21,0,2200
11,112010050704,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,22,6,6,2,1,0,0,0,6,20,1,500
11,112010050706,1,3,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,28,11,10,0,0,0,1,0,8,37,1,600
11,112010051907,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,19,2,5,-4,1,0,0,0,6,23,0,550
11,122010050501,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,25,9,0,10,0,0,0,0,9,24,1,1200
11,122010050502,1,4,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,20,3,9,3,1,0,0,0,10,21,0,600
11,122010050603,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,7,21,0,5,8,0,0,0,0,5,21,1,600
11,122010050704,1,7,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,23,11,7,4,0,0,0,0,3,27,0,1000
11,122010050705,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,22,11,-2,-3,0,1,0,0,8,21,1,400
11,122010050706,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,16,6,7,2,0,1,0,0,3,20,0,1000
11,122010051907,1,14,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,17,8,6,6,0,0,0,1,8,20,1,150
11,132010050501,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,16,6,11,7,1,0,0,0,5,23,0,160
11,132010050502,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,13,24,10,7,-2,0,1,0,0,7,22,0,1000
11,132010050603,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,26,13,11,2,0,0,0,0,5,23,1,1200
11,132010050704,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,19,-2,12,6,1,0,0,0,11,22,0,1500
11,132010050705,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,-1,23,7,8,1,1,0,0,0,10,21,0,500
11,132010050706,1,9,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,7,19,11,5,7,0,0,0,1,2,21,1,1500
11,132010051907,1,24,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,22,13,4,2,1,0,0,0,5,21,0,500
11,142010050501,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,25,-3,13,4,0,0,1,0,3,30,1,0
11,142010050502,1,15,450,210,1020,720,0,0,0,1,1,0,0,NA,NA,NA,0,5,16,1,4,3,1,0,0,0,6,21,0,200
11,142010050603,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,20,0,6,12,1,0,0,0,4,21,1,400
11,142010050704,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,24,10,7,2,1,0,0,0,11,20,0,1500
11,142010050705,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,23,-2,9,-2,0,0,0,0,7,21,1,4500
11,142010050706,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,12,23,9,4,2,0,0,1,0,5,26,1,2000
11,142010051907,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,13,6,8,7,1,0,0,0,10,19,1,1000
11,152010050501,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,22,13,8,9,1,0,0,0,8,22,1,700
11,152010050502,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,21,5,8,3,1,0,0,0,9,22,0,750
11,152010050603,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,0,25,4,5,0,1,0,0,0,6,19,0,600
11,152010050704,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,23,3,9,11,1,0,0,0,9,20,0,700
11,152010050705,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,22,2,7,-3,0,0,0,0,8,21,1,1000
11,152010050706,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,4,20,7,10,-4,1,0,0,0,4,21,0,1000
11,152010051907,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,26,10,6,1,0,0,1,0,6,23,1,1000
11,162010050501,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,27,10,7,-3,1,0,0,0,7,21,1,1000
11,162010050502,1,11,450,210,1020,720,0,0,0,1,1,0,0,NA,NA,NA,1,10,24,9,10,0,0,0,0,1,6,21,1,500
11,162010050603,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,13,20,9,9,2,1,0,0,0,6,22,1,1000
11,162010050704,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,23,12,10,0,0,0,0,0,5,22,1,900
11,162010050705,1,22,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,20,4,9,9,0,0,0,1,8,20,1,200
11,162010050706,1,3,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,18,2,8,3,1,0,0,0,10,21,0,700
11,162010051907,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,2,23,1,11,4,0,0,0,0,6,20,1,1000
11,172010050501,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,7,20,5,6,3,0,0,0,0,9,21,0,300
11,172010050502,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,18,1,11,3,1,0,0,0,8,21,0,200
11,172010050603,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,15,7,9,8,0,0,0,0,1,34,0,960
11,172010050704,1,13,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,5,25,6,5,8,1,0,0,0,8,23,0,1000
11,172010050705,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,24,1,9,9,1,0,0,0,6,22,1,300
11,172010050706,1,2,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,13,23,11,10,10,1,0,0,0,9,20,1,400
11,182010050501,1,8,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,17,6,4,12,0,0,0,1,10,20,1,500
11,182010050502,1,18,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,19,6,8,1,0,0,0,1,6,20,0,200
11,182010050603,1,18,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,1,24,4,1,9,0,0,0,0,7,22,0,900
11,182010050704,1,2,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,18,8,9,-1,1,0,0,0,6,21,0,500
11,182010050705,1,13,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,19,12,6,9,1,0,0,0,4,20,1,600
11,182010050706,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,23,5,10,-2,1,0,0,0,10,24,0,250
11,192010050501,1,14,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,23,7,12,2,1,0,0,0,8,21,1,50
11,192010050502,1,14,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,9,14,13,5,7,1,0,0,0,7,21,1,800
11,192010050603,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,18,5,6,5,1,0,0,0,2,20,1,500
11,192010050704,1,22,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,28,12,13,-1,0,0,0,0,6,23,1,1300
11,192010050705,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,20,1,8,9,0,0,0,0,8,21,1,200
11,192010050706,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,23,3,3,10,1,0,0,0,2,21,1,250
11,202010050501,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,24,11,9,8,0,1,0,0,8,27,1,700
11,202010050502,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,-3,17,-1,6,3,1,0,0,0,7,21,0,1300
11,202010050704,1,16,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,5,21,4,9,7,1,0,0,0,10,21,0,350
11,202010050705,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,22,7,8,2,1,0,0,0,8,21,0,550
11,202010050706,1,24,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,21,6,12,6,0,0,0,1,7,19,0,100
11,212010050501,1,19,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,20,13,5,0,0,0,0,1,5,22,1,500
11,212010050502,1,8,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,12,16,8,10,9,1,0,0,0,6,20,1,150
11,212010050704,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,3,18,6,5,-1,1,0,0,0,7,21,1,200
11,212010050705,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,24,0,11,8,0,0,0,1,6,32,0,1000
11,212010050706,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,20,5,8,5,1,0,0,0,6,21,1,300
11,222010050501,1,3,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,17,3,8,1,1,0,0,0,8,22,0,500
11,222010050502,1,24,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,-2,25,13,10,7,0,1,0,0,10,20,1,1050
11,222010050704,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,24,12,11,7,1,0,0,0,5,20,0,220
11,222010050705,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,25,8,7,3,0,0,0,1,5,20,1,800
11,232010050501,1,12,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,26,9,13,-1,1,0,0,0,8,19,0,250
11,232010050502,1,13,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,17,6,4,3,0,0,0,1,6,20,0,750
11,232010050704,1,4,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,10,1,10,2,1,0,0,0,7,21,0,650
11,242010050501,1,19,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,22,6,12,3,1,0,0,0,5,21,1,150
11,242010050704,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,2,9,3,8,13,1,0,0,0,6,21,1,1000
11,242010050705,1,9,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,25,4,9,4,0,0,0,0,10,22,0,500
11,252010050501,1,22,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,22,7,7,5,1,0,0,0,12,23,0,1000
11,252010050502,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,12,25,6,8,6,1,0,0,0,9,22,0,300
11,252010050704,1,5,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,16,1,4,8,1,0,0,0,8,36,0,800
11,252010050705,1,13,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,23,6,9,2,1,0,0,0,7,20,0,700
11,262010050501,1,22,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,15,4,11,11,1,0,0,0,10,21,0,150
11,262010050502,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,20,8,10,0,1,0,0,0,9,21,1,200
11,262010050704,1,4,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,24,8,11,12,0,0,1,0,3,23,1,800
11,262010050705,1,9,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,4,14,7,11,4,1,0,0,0,12,20,1,400
11,272010050501,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,24,5,11,5,1,0,0,0,9,21,0,500
11,272010050502,1,15,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,24,12,9,3,1,0,0,0,11,20,1,300
11,272010050704,1,26,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,17,9,13,-2,1,0,0,0,9,20,0,500
11,272010050705,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,9,14,12,7,2,0,0,1,0,5,20,1,800
11,282010050501,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,23,4,11,8,0,0,1,0,5,20,1,700
11,282010050502,1,20,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,17,1,11,4,0,0,1,0,6,22,0,750
11,282010050704,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,18,4,7,9,0,0,0,0,8,23,1,700
11,282010050705,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,23,4,7,-1,1,0,0,0,11,24,0,700
11,292010050501,1,23,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,23,5,10,4,1,0,0,0,8,23,1,800
11,292010050502,1,25,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,10,26,8,6,-2,0,0,0,1,11,21,0,300
11,292010050705,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,17,1,7,4,0,0,0,1,9,21,1,500
11,302010050501,1,2,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,19,7,7,7,1,0,0,0,10,20,1,500
11,302010050502,1,24,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,8,19,2,9,3,0,0,1,0,7,22,1,500
11,302010050705,1,6,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,3,21,5,4,-2,0,0,1,0,7,25,1,600
11,312010050501,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,22,8,5,3,0,1,0,0,7,26,0,800
11,312010050502,1,16,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,11,25,8,11,0,1,0,0,0,3,19,0,500
11,312010050705,1,11,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,5,18,0,11,1,1,0,0,0,12,20,0,500
11,322010050501,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,6,18,8,8,8,0,0,0,1,6,20,1,450
11,332010050501,1,1,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,7,19,8,7,-1,0,0,0,1,6,20,0,600
11,342010050501,1,21,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,10,17,0,9,7,0,0,0,1,8,20,1,300
11,352010050501,1,18,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,0,13,24,7,8,3,0,0,0,1,6,21,1,150
11,362010050501,1,10,450,210,1020,720,1,0,0,1,1,0,0,NA,NA,NA,1,2,16,6,4,1,0,0,0,1,4,21,0,220
20,12010050501,0,21,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,9,17,4,11,-1,1,0,0,0,3,21,1,400
20,12010050502,0,4,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,5,22,4,7,7,1,0,0,0,7,21,0,800
20,12010050603,0,46,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,4,18,4,9,7,0,0,1,0,3,23,0,800
20,12010050704,0,23,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,8,17,1,10,7,1,0,0,0,9,22,0,500
20,12010050705,0,47,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,10,15,-3,12,0,0,0,0,1,4,19,1,350
20,12010050706,0,1,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,7,23,10,6,4,0,1,0,0,6,20,1,300
20,12010051907,0,16,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,5,18,3,7,-1,1,0,0,0,11,23,0,500
20,22010050501,0,4,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,1,25,2,10,6,1,0,0,0,4,21,0,800
20,22010050603,0,17,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,6,20,10,5,3,1,0,0,0,7,21,0,500
20,22010050704,0,34,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,5,19,4,6,2,1,0,0,0,7,20,1,200
20,22010050705,0,19,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,7,18,7,10,3,1,0,0,0,6,20,1,350
20,22010050706,0,9,430,230,1030,710,0,1,0,1,1,0,0,90,850,1,0,3,13,11,10,9,1,0,0,0,6,21,1,200
20,22010051907,0,33,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,5,16,-2,10,8,1,0,0,0,6,26,0,200
20,32010050501,0,38,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,7,24,5,10,4,1,0,0,0,9,20,0,300
20,32010050502,0,4,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,10,26,5,3,3,1,0,0,0,10,19,1,550
20,32010050603,0,39,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,7,26,7,9,8,0,1,0,0,7,21,1,1000
20,32010050704,0,52,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,4,27,1,9,-4,0,0,1,0,10,20,1,450
20,32010050705,0,13,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,3,25,12,7,13,0,0,0,0,4,24,0,2300
20,32010050706,0,20,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,12,19,7,8,10,0,0,0,1,7,21,1,750
20,32010051907,0,3,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,4,20,6,7,4,0,1,0,0,8,22,0,300
20,42010050501,0,9,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,6,26,6,11,8,0,0,1,0,9,19,1,500
20,42010050502,0,10,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,10,25,8,12,1,1,0,0,0,8,21,1,300
20,42010050603,0,42,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,1,13,10,10,-4,1,0,0,0,9,18,0,700
20,42010050704,0,19,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,8,23,13,7,2,1,0,0,0,10,19,0,450
20,42010050705,0,36,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,6,24,9,11,1,0,1,0,0,7,20,0,800
20,42010050706,0,6,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,8,23,2,8,11,1,0,0,0,6,20,1,400
20,42010051907,0,3,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,9,26,13,8,0,1,0,0,0,11,20,1,600
20,52010050501,0,5,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,6,13,3,11,2,1,0,0,0,5,21,0,400
20,52010050502,0,19,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,9,23,2,8,9,0,0,0,1,9,22,1,300
20,52010050704,0,49,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,5,23,12,11,4,1,0,0,0,10,21,1,1200
20,52010050705,0,11,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,8,25,11,8,5,1,0,0,0,7,31,1,1000
20,52010050706,0,3,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,10,26,4,10,6,1,0,0,0,5,20,1,120
20,52010051907,0,32,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,5,22,3,7,8,1,0,0,0,5,21,1,400
20,62010050501,0,25,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,4,22,5,10,0,1,0,0,0,10,21,0,600
20,62010050502,0,52,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,7,19,7,5,0,1,0,0,0,8,20,0,100
20,62010050704,0,21,430,230,1030,710,1,1,0,1,1,0,0,90,850,1,0,7,14,6,5,7,1,0,0,0,11,21,0,250
20,62010050706,0,13,430,230,1030,710,0,1,0,1,1,0,0,90,850,1,1,6,19,8,7,11,0,1,0,0,7,21,1,700
